market_id,demographic1,demographic2
Italy 2013,-21069,-2.994
Italy 2013,-42313,7.652
Italy 2013,-54302,8.6
Italy 2013,-46124,-8.42
Italy 2013,96709,-9.56
Italy 2013,-58560,-6.24
Italy 2013,-8675.2,-3.792
Italy 2013,-8148.9,-8.804
Italy 2013,28951,-5.182
Italy 2013,-18475,-2.534
Italy 2013,-26135,-0.764
Italy 2013,8722.5,2.786
Italy 2013,-42927,-7.798
Italy 2013,115860,-9.846
Italy 2013,-24774,9.378
Italy 2013,-9447.7,-4.212
Italy 2013,-31101,11.284
Italy 2013,23907,13.366
Italy 2013,-8346.4,4.002
Italy 2013,-910.55,13.75
Italy 2013,-14231,-2.69
Italy 2013,86892,-3.496
Italy 2013,-21049,2.016
Italy 2013,125470,-8.566
Italy 2013,27430,0.816
Italy 2013,-29225,3.864
Italy 2013,-37935,2.526
Italy 2013,-9537.3,8.056
Italy 2013,-5780.1,-6.084
Italy 2013,-42357,-6.372
Italy 2013,-18240,5.24
Italy 2013,-29418,3.292
Italy 2013,-12836,-5.844
Italy 2013,2314.4,4.956
Italy 2013,-37078,12.19
Italy 2013,-12567,-0.38
Italy 2013,930.88,4.006
Italy 2013,-17513,-9.348
Italy 2013,-60702,0.6
Italy 2013,18776,-2.42
Italy 2013,-48191,2.44
Italy 2013,24540,-2.24
Italy 2013,21545,-4.792
Italy 2013,-18149,-0.804
Italy 2013,13251,0.818
Italy 2013,-7335.1,-8.534
Italy 2013,-44455,-2.764
Italy 2013,10123,-4.214
Italy 2013,-16497,6.202
Italy 2013,35563,8.154
Italy 2013,-21374,-5.622
Italy 2013,-42948,-5.212
Italy 2013,-23541,7.284
Italy 2013,50207,1.366
Italy 2013,-33636,1.002
Italy 2013,-42211,13.75
Italy 2013,21469,-7.69
Italy 2013,18192,-6.496
Italy 2013,-8348.9,3.016
Italy 2013,45370,2.434
Italy 2013,-10070,-9.184
Italy 2013,-3925.4,-0.136
Italy 2013,39015,-5.474
Italy 2013,11163,-8.944
Italy 2013,-6780.1,-2.084
Italy 2013,-27857,1.628
Italy 2013,-579.64,-8.76
Italy 2013,-35208,-8.708
Italy 2013,-13266,2.156
Italy 2013,-28586,1.956
Italy 2013,-26278,-0.81
Italy 2013,-8667,10.62
Italy 2013,66831,-0.994
Italy 2013,-35513,1.652
Italy 2013,126400,-5.4
Italy 2013,-10224,-5.42
Italy 2013,-28661,-8.56
Italy 2013,52340,-8.24
Italy 2013,-21055,-5.792
Italy 2013,-7948.9,-2.804
Italy 2013,8551.2,2.818
Italy 2013,-42575,18.466
Italy 2013,186170,-8.764
Italy 2013,-22977,7.786
Italy 2013,7402.7,-7.798
Italy 2013,5163.1,5.154
Italy 2013,-10174,-8.622
Italy 2013,-12248,1.788
Italy 2013,358.61,0.284
Italy 2013,-14993,18.366
Italy 2013,6453.6,-8.998
Italy 2013,-36511,0.75
Italy 2013,-38331,-0.69
Italy 2013,27592,-1.496
Italy 2013,-4348.9,-0.984
Italy 2013,-24330,-3.566
Italy 2013,-30570,7.816
Italy 2013,24775,-6.136
Italy 2013,79215,-1.474
Italy 2013,4962.7,0.056
Italy 2013,-2280.1,-2.084
Italy 2013,-32557,-0.372
Italy 2013,-12980,-6.76
Italy 2013,-24908,3.292
Italy 2013,62534,-8.844
Italy 2013,6314.4,3.956
Italy 2013,26122,-5.81
Italy 2013,74633,-5.38
Italy 2013,-26959,-3.994
Italy 2013,63787,2.652
Italy 2013,-24002,10.6
Italy 2013,111780,-4.42
Italy 2013,329.41,5.44
Italy 2013,-52460,2.76
Italy 2013,-25755,-2.792
Italy 2013,-53299,6.196
Italy 2013,-42009,5.818
Italy 2013,-41075,-5.534
Italy 2013,16145,-5.764
Italy 2013,-49407,11.786
Italy 2013,-3397.3,9.202
Italy 2013,-22537,0.154
Italy 2013,224830,-0.622
Italy 2013,18552,5.788
Italy 2013,-46941,-6.716
Italy 2013,-50793,-8.634
Italy 2013,-13846,3.002
Italy 2013,-53211,-0.25
Italy 2013,-40131,12.31
Italy 2013,-1308.1,-2.496
Italy 2013,-54673,-2.984
Italy 2013,-9629.7,-3.566
Italy 2013,-10770,-9.184
Italy 2013,29275,-4.136
Italy 2013,-46685,4.526
Italy 2013,-37637,19.056
Italy 2013,-26050,-9.084
Italy 2013,-47677,6.628
Italy 2013,2820.4,12.24
Italy 2013,2791.8,8.292
Italy 2013,222530,-5.844
Italy 2013,-33586,-2.044
Italy 2013,-40078,13.19
Italy 2013,-50767,-5.38
Italy 2013,-28069,1.006
Italy 2013,2786.5,9.652
Italy 2013,33098,18.6
Italy 2013,-54024,0.58
Italy 2013,-53991,-1.56
Italy 2013,-47060,14.76
Italy 2013,8444.8,-6.792
Italy 2013,-61809,-7.804
Italy 2013,45951,-1.182
Italy 2013,-27675,-1.534
Italy 2013,29745,2.236
Italy 2013,-15677,-10.214
Italy 2013,-27297,1.202
Italy 2013,-28937,-7.846
Italy 2013,-42094,19.378
Italy 2013,-38608,-1.212
Italy 2013,-11341,-7.716
Italy 2013,31207,-9.634
Italy 2013,-7346.4,3.002
Italy 2013,-12711,-9.25
Italy 2013,-11131,-2.69
Italy 2013,-21008,5.504
Italy 2013,-50849,9.016
Italy 2013,21570,-9.566
Italy 2013,407690,10.816
Italy 2013,-3725.4,-8.136
Italy 2013,98415,-2.474
Italy 2013,-21237,-2.944
Italy 2013,-25580,-8.084
Italy 2013,89193,0.628
Italy 2013,47020,-0.76
Italy 2013,37592,0.292
Italy 2013,-10816,-6.844
Italy 2013,-27986,-5.044
Italy 2013,-42578,-5.81
Italy 2013,37233,10.62
Italy 2013,-16469,-3.994
Italy 2013,-2813.5,4.652
Italy 2013,-34202,-4.4
Italy 2013,-48124,-8.42
Italy 2013,-7090.6,-2.56
Italy 2013,2840.3,6.76
Italy 2013,23845,4.208
Italy 2013,-25299,-6.804
Italy 2013,-22549,-2.182
Italy 2013,-31075,-0.534
Italy 2013,-43515,10.236
Italy 2013,-5376.5,-10.214
Italy 2013,-34897,6.202
Italy 2013,-25237,-2.846
Italy 2013,-25574,-2.622
Italy 2013,-47248,-8.212
Italy 2013,-55841,-4.716
Italy 2013,-34293,7.366
Italy 2013,21654,14.002
Italy 2013,-19371,5.75
Italy 2013,-18731,2.31
Italy 2013,1991.9,-5.496
Italy 2013,-19549,-5.984
Italy 2013,6870.3,8.434
Italy 2013,-31570,2.816
Italy 2013,-19325,-7.136
Italy 2013,-9484.8,-4.474
Italy 2013,-29687,-6.944
Italy 2013,-2130.1,-7.084
Italy 2013,113340,-7.372
Italy 2013,57220,-2.76
Italy 2013,-31208,9.292
Italy 2013,-26366,-6.844
Italy 2013,107010,1.956
Italy 2013,176140,5.19
Italy 2013,35363,16.62
Italy 2013,-44269,-6.994
Italy 2013,-20013,-9.348
Italy 2013,-39102,-9.4
Italy 2013,44376,-8.42
Italy 2013,-32991,5.44
Italy 2013,-23960,-1.24
Italy 2013,-51535,7.208
Italy 2013,-28149,13.196
Italy 2013,37551,-6.182
Italy 2013,16625,-1.534
Italy 2013,-25655,-0.764
Italy 2013,-10277,2.786
Italy 2013,3102.7,-0.798
Italy 2013,29963,-6.846
Italy 2013,-32474,6.378
Italy 2013,-11448,-7.212
Italy 2013,2058.6,-6.716
Italy 2013,53847,-9.634
Italy 2013,6353.6,-0.998
Italy 2013,71789,1.75
Italy 2013,3969.2,-0.69
Italy 2013,49592,5.504
Italy 2013,-30649,6.016
Italy 2013,-14230,-8.566
Italy 2013,-13510,5.816
Italy 2013,-22525,1.864
Italy 2013,-42985,-3.474
Italy 2013,5562.7,-7.944
Italy 2013,-31180,3.916
Italy 2013,-48857,-7.372
Italy 2013,21080,-4.76
Italy 2013,-20208,3.292
Italy 2013,57434,-0.844
Italy 2013,-25986,-9.044
Italy 2013,4921.9,7.19
Italy 2013,37233,10.62
Italy 2013,-40269,-6.994
Italy 2013,-26313,-8.348
Italy 2013,-51702,4.6
Italy 2013,-61954,-1.42
Italy 2013,-3190.6,5.44
